Date-time,Day of year,Hour of day,F10.7 index (sfu),Solar wind speed (km/s),Bz index (nT),Dst index (nT),VTEC 10E 40N (TECU)
2017-08-06 11:00:00,218,11,75.6,636,-0.7,-12,13.4
2017-08-06 12:00:00,218,12,75.6,645,-2.5,-9,15.0
2017-08-06 13:00:00,218,13,75.6,629,-2.7,-8,15.8
2017-08-06 14:00:00,218,14,75.6,612,-1.6,-8,14.9
2017-08-06 15:00:00,218,15,75.6,608,-1.2,-6,15.3
2017-08-06 16:00:00,218,16,75.6,613,0.1,-6,15.5
2017-08-06 17:00:00,218,17,75.6,609,0.6,-7,15.3
2017-08-06 18:00:00,218,18,75.6,594,1.3,-12,14.9
2017-08-06 19:00:00,218,19,75.6,594,0.4,-10,13.5
2017-08-06 20:00:00,218,20,75.6,588,-0.5,-9,11.5
2017-08-06 21:00:00,218,21,75.6,578,-0.5,-6,10.0
2017-08-06 22:00:00,218,22,75.6,578,0.2,-7,8.9
2017-08-06 23:00:00,218,23,75.6,564,-0.5,-6,7.5
2017-08-07 00:00:00,219,0,74.8,562,0.1,-5,6.2
2017-08-07 01:00:00,219,1,74.8,550,0.1,-6,5.8
2017-08-07 02:00:00,219,2,74.8,540,0.1,-5,5.2
2017-08-07 03:00:00,219,3,74.8,541,0.4,-6,4.9
2017-08-07 04:00:00,219,4,74.8,516,0.7,-5,5.0
2017-08-07 05:00:00,219,5,74.8,524,0.9,-4,7.5
2017-08-07 06:00:00,219,6,74.8,520,0.2,-4,11.2
2017-08-07 07:00:00,219,7,74.8,523,-0.2,-6,13.0
2017-08-07 08:00:00,219,8,74.8,510,-1.1,-8,12.7
2017-08-07 09:00:00,219,9,74.8,511,0.2,-11,13.5
2017-08-07 10:00:00,219,10,74.8,506,1.1,-9,14.1
2017-08-07 11:00:00,219,11,74.8,500,0.5,-9,14.2
2017-08-07 12:00:00,219,12,74.8,495,-0.4,-11,14.5
2017-08-07 13:00:00,219,13,74.8,489,-0.7,-12,13.6
2017-08-07 14:00:00,219,14,74.8,489,-0.4,-10,13.4
2017-08-07 15:00:00,219,15,74.8,484,-1.1,-8,13.7
2017-08-07 16:00:00,219,16,74.8,474,-0.7,-8,13.1
2017-08-07 17:00:00,219,17,74.8,471,0.1,-5,12.8
2017-08-07 18:00:00,219,18,74.8,466,0.0,-3,13.4
2017-08-07 19:00:00,219,19,74.8,465,-1.1,2,12.8
2017-08-07 20:00:00,219,20,74.8,463,-0.4,0,11.2
